number,type,name,city
41,rue,GUERIN-BOISSEAU,Paris
6,rue,MARCHÉ-POPINCOURT,Paris
36,rue,VOUTE,Paris
29,rue,GODEFROY-CAVAIGNAC,Paris
36,rue,BAGNOLET,Paris
121,rue,BELLEVILLE,Paris
19,avenue,St-OUEN,Paris
29,rue,TITON,Paris
66,boulevard,MAGENTA,Paris
3,rue,BLOMET,Paris
60,rue,RONDEAUX,Paris
94,boulevard,CHAPELLE,Paris
117,rue,CHATEAU,Paris
11,rue,LINNÉ,Paris
19,rue et place,BRÉDA,Paris
39,rue,BERRI,Paris
71,rue,VARENNE,Paris
6,rue,HERMEL PROLONGÉE,Paris
25,rue,ARDENNES,Paris
33,rue,CAMBON,Paris
10,passage,THIÉRÉ,Paris
14,rue,VARENNE,Paris
39,cité,INDUSTRIELLE,Paris
50,rue,SAINT-DENIS,Paris
3,passage,TLEMCEN,Paris
18,rue,DAUTANCOURT,Paris
22,rue,FAUBOURG DU TEMPLE,Paris
30,rue,ROCHER,Paris
45,rue,HAUTEVILLE,Paris
10,rue,PETITES-ÉCURIES,Paris
19,rue,PICARDIE,Paris
60,avenue,HOCHE,Paris
5,rue,LÉONCE REYNAUD,Paris
12,rue,BROCA,Paris
2,rue,JEAN COTTIN,Paris
10,rue,BUGEAUD,Paris
2,rue,CONSTANCE,Paris
12,rue,GRÉGOIRE DE TOURS,Paris
64,rue,LOMBARDS,Paris
3,rue,MURILLO,Paris
82,rue,GLACIÈRE,Paris
10,passage,MOSELLE,Paris
6,rue,FLATTERS,Paris
38,rue,"F,  FOUR",Paris
6,rue,MATHURINS,Paris
8,rue,NEMOURS,Paris
39,rue,PARTANTS,Paris
4,rue,ARMAILLÉ,Paris
50,boulevard,CLICHY,Paris
11,rue,DESGENETTES,Paris
112,rue,LEGENDRE,Paris
9,rue,COULMIERS,Paris
25,rue,VILLE L'ÉVÊQUE,Paris
8,rue,ASSAS,Paris
71,rue,FAUBOURG ST-HONORÉ,Paris
18,rue,MAINE,Paris
85,avenue,CLICHY,Paris
13,rue,MOURAUD,Paris
6,rue,BÉLIDOR,Paris
4,rue,PARC-ROYAL,Paris
124,avenue,MALAKOFF,Paris
23,rue,POISSONNIERS,Paris
69,rue,AMELOT,Paris
13,rue,SAINT-AUGUSTIN,Paris
1,cours,VINCENNES,Paris
6,rue,AVRON,Paris
51,rue,CLEF,Paris
9,rue,SAINTE-LUCIE,Paris
9,rue,VILLEHARDOUIN,Paris
9,rue,SAINT-VINCENT,Paris
50,rue,ERMITAGE,Paris
117,avenue,VILLIERS,Paris
38,rue,VIEILLE DU TEMPLE,Paris
28,rue,MORET,Paris
24,rue,VINTIMILLE,Paris
173,rue,LECOURBE,Paris
7,quai,ANJOU,Paris
30,rue,TOURTILLE,Paris
9,passage,MONTGALLET,Paris
22,rue,POTEAU,Paris
61,rue,ALEXANDRE DUMAS,Paris
105,rue,MOINES,Paris
2,rue,AUMALE,Paris
13,rue,BAILLOU,Paris
76,rue,POISSONNIERS,Paris
25,rue,CORTAMBERT,Paris
25,rue,CLAUDE POUILLET,Paris
24,rue,JULES CÉSAR,Paris
14,rue,CADET,Paris
94,rue,LÉVIS,Paris
177,rue,CHATEAU,Paris
55,boulevard,SAINT-JACQUES,Paris
17,rue,BISSON,Paris
48,rue,HÉRICART,Paris
81,rue,DUHESME,Paris
21,boulevard,PICPUS,Paris
134,rue,TOUR,Paris
121,rue,VERCINGÉTORIX,Paris
141,rue,SAINT-HONORÉ,Paris
103,rue,NOLLET,Paris
11,rue,THÉNARD,Paris
19,rue,VERTUS,Paris
1,rue,ANATOLE DE LA FORGE,Paris
9,rue,PASTEUR,Paris
1,rue,TITON,Paris
75,boulevard,LEFEBVRE,Paris
119,rue,TOUR,Paris
41,quai,SEINE,Paris
17,rue,POPINCOURT,Paris
16,rue,DUBRUNFAUT,Paris
35,rue,GEOFFROY-ST-HILAIRE,Paris
65,boulevard,SUCHET,Paris
16,rue,BARBET DE JOUY,Paris
61,avenue,MARCEAU,Paris
14,rue,MANDAR,Paris
7,rue,DUÉE,Paris
7,rue,LAURENCE SAVART,Paris
36,rue,FÉDÉRATION,Paris
1,passage,RUELLE,Paris
8,rue,CENSIER,Paris
21,rue,MOULIN DE LA POINTE,Paris
3,rue,ARMORIQUE,Paris
15,rue,DUSSOUBS,Paris
49,rue,SAINT-HONORÉ,Paris
116,rue,CHEMIN-VERT,Paris
19,rue,SORBIER,Paris
237,rue,BELLEVILLE,Paris
8,avenue,CIMETIERE DU NORD,Paris
8,quai,CHARENTE,Paris
18,rue,JEUNEURS,Paris
2,passage,MONTÉNÉGRO,Paris
26,rue,CHATEAUDUN,Paris
298,rue,VAUGIRARD,Paris
1,rue,DAMESME,Paris
27,rue,BERZÉLIUS,Paris
7,cité,ANNIBAL,Paris
67,boulevard,RASPAIL,Paris
15,passage,LANDRIEU,Paris
22,avenue,CLICHY,Paris
232,rue,FAUBOURG ST-HONORÉ,Paris
2,rue,BEAUTREILLIS,Paris
72,rue,POMPE,Paris
20,rue,OUDRY,Paris
106,rue,MIROMESNIL,Paris
4,avenue,ANTIN,Paris
31,rue,CHATEAU D'EAU,Paris
44,rue,MONTMARTRE,Paris
154,rue,VAUGIRARD,Paris
28,rue,TRAVERSIÈRE,Paris
35,rue,ERMITAGE,Paris
18,rue,FAUBOURG SAINT-MARTIN,Paris
4,rue,MÉRIMÉE,Paris
17,rue,RUISSEAU,Paris
9,rue,GUILLEMITES,Paris
1,square,OPÉRA,Paris
13,rue,BARRAULT,Paris
21,rue,SAINT-LOUIS en l'ILE,Paris
28,rue,FOSSÉS-ST-BERNARD,Paris
12,rue,MANUEL,Paris
1,rue,GODEFROY-CAVAIGNAC,Paris
34,rue,FAUBOURG SAINT-ANTOINE,Paris
26,place,DENFERT-ROCHEREAU,Paris
1,passage,VIGNON,Paris
28,rue,RICHELIEU,Paris
2,rue,ABBEVILLE,Paris
33,boulevard,CHARONNE,Paris
40,quai,ORLÉANS,Paris
7,rue,CAILLÉ,Paris
34,rue,MANIN,Paris
7,passage,TOURELLES,Paris
24,passage,FOURNEAUX,Paris
43,rue,ROQUETTE,Paris
36,rue,BLOMET,Paris
31,rue,LA TOUR D'AUVERGNE,Paris
16,cité,FLEURS,Paris
26,rue,AUMAIRE,Paris
174,rue,CHARONNE,Paris
63,rue,REUILLY,Paris
8,rue,MARE,Paris
3,avenue,OPÉRA,Paris
8,rue,ÉVANGILE,Paris
14,passage,MONTÉNÉGRO,Paris
52,rue,STENDHAL,Paris
13,boulevard,MADELEINE,Paris
49,rue,COURONNES,Paris
87,rue,MONGE,Paris
30,rue,QUATRE-SEPTEMBRE,Paris
108,rue,CHERCHE-MIDI,Paris
24,rue,MORAND,Paris
29,rue,LEVERT,Paris
33,rue,PAJOL,Paris
59,rue,FAUBOURG POISSONNIÈRE,Paris
65,passage,CHOISEUL,Paris
56,avenue,VILLIERS,Paris
8,rue,COMMERCE,Paris
2,cité,ALMA,Paris
4,rue,COUSTOU,Paris
56,rue,PONTHIEU,Paris
11,rue,MOULIN DES PRÉS,Paris
4,place,PETIT PONT,Paris
27,rue,ÉCOLE DE MÉDECINE,Paris
2,rue,PONTOISE,Paris
70,rue,JAVEL,Paris
18,rue,BARBETTE,Paris
3,rue,SOLITAIRES,Paris
129,rue,SAINT-DOMINIQUE,Paris
56,boulevard,CLICHY,Paris
269,boulevard,PEREIRE,Paris
6,rue,JEAN DOLLFUS,Paris
65,rue,MONT-CENIS,Paris
84,rue,TEMPLE,Paris
63,quai,GRENELLE,Paris
32,rue,BÉNARD,Paris
88,rue,AMANDIERS,Paris
10,rue,SAINTE-LUCIE,Paris
9,boulevard,BOURDON,Paris
177,rue,CHARENTON,Paris
90,avenue,MAINE,Paris
234,rue,BELLEVILLE,Paris
20,passage,DUHESME,Paris
23,rue,RIBLETTE,Paris
26,boulevard,INVALIDES,Paris
55,rue,RICHARD LENOIR,Paris
111,rue,RÉAUMUR,Paris
50,rue,MIROMESNIL,Paris
28,rue,LEMERCIER,Paris
11,rue,VANDREZANNE,Paris
10,rue,EDME GUILLOUT,Paris
143,rue,CHEVALERET,Paris
79,rue,ABBÉ GROULT,Paris
117,rue,CHEMIN-VERT,Paris
54,rue,PATAY,Paris
12,place,ÉTATS-UNIS,Paris
10,rue,BEAUREPAIRE,Paris
20,sentier,FALAISES,Paris
127,rue,LECOURBE,Paris
14,rue,PROVIDENCE,Paris
15,rue,MAGELLAN,Paris
2,rue,GLACIÈRE,Paris
10,rue,TANNERIES,Paris
3,impasse,LEMIÈRE,Paris
67,avenue,TERNES,Paris
15,rue,FRANKLIN,Paris
27,rue,BIENFAISANCE,Paris
4,passage,VANVES,Paris
32,rue,LUBECK,Paris
76,boulevard,MONTPARNASSE,Paris
10,rue,MOREAU,Paris
4,rue,CHATEAU-LANDON,Paris
10,rue,JACOB,Paris
30,rue,CONDORCET,Paris
17,rue,PASSY,Paris
58,rue,VANEAU,Paris
19,passage,THERMOPYLES,Paris
34,cours,REINE,Paris
158,rue,SAINT-MARTIN,Paris
216,rue,SAINT-MARTIN,Paris
1,rue,BERTHOLLET,Paris
20,rue,CAPUCINES,Paris
10,rue,COMMERCE,Paris
66,rue,BOISSIÈRE,Paris
66,boulevard,PORT-ROYAL,Paris
28,rue,MULLER,Paris
9,rue,SAINTE-EUGÉNIE,Paris
8,rue,FRANÇOIS Ier,Paris
52,rue,PERNETY,Paris
63,rue,TURENNE,Paris
23,rue,BEZOUT,Paris
69,rue,MONSIEUR LE PRINCE,Paris
4,rue,HALÉVY,Paris
13,rue,STRASBOURG,Paris
109,rue,ABBÉ GROULT,Paris
128,rue,AUBERVILLIERS,Paris
137,rue,SAINT-HONORÉ,Paris
25,rue,TROUSSEAU,Paris
106,rue,PROVENCE,Paris
196,avenue,MAINE,Paris
10,rue,TARBÉ,Paris
59,rue,TAITBOUT,Paris
10,rue,COMMINES,Paris
41,rue,CONVENTION,Paris
4,rue,SIMON-LE-FRANC,Paris
41,rue,FRANÇOIS MIRON,Paris
14,rue,ACHILLE MARTINET,Paris
5,rue,CASTELLANE,Paris
43,boulevard,SAINT-GERMAIN,Paris
50,rue,GOUTTE D'OR,Paris
22,rue,MICHAL,Paris
22,rue,CLOITRE ST-MERRI,Paris
38,rue,REUILLY,Paris
7,rue,BRIQUETERIE,Paris
42,rue,FORTUNY,Paris
63,rue,VOLGA,Paris
6,rue,CHINE,Paris
1,rue,EURE,Paris
112,rue,COMPANS,Paris
179,rue,SAINT-JACQUES,Paris
22,rue,LITTRÉ,Paris
11,cité,POPINCOURT,Paris
50,rue,CHAPELLE,Paris
71,rue,TOLBIAC,Paris
13,passage,SIMONET,Paris
5,rue,TROIS FRÈRES,Paris
43,rue,CORTAMBERT,Paris
2,rue,HALLES,Paris
171,rue,SAINT-MARTIN,Paris
44,rue,LA CONDAMINE,Paris
15,rue,BROCHANT,Paris
53,rue,SAINT-ROCH,Paris
58,boulevard,ITALIE,Paris
56,rue,FÉDÉRATION,Paris
27,rue,MARCADET,Paris
136,avenue,MAINE,Paris
48,rue,MIROMESNIL,Paris
19,rue,BRUNEL,Paris
7,rue,MOREAU,Paris
66,rue,PRAIRIES,Paris
66,boulevard,PICPUS,Paris
276,rue,BELLEVILLE,Paris
20,rue,BELLEVILLE,Paris
37,rue,BORRÉGO,Paris
47,boulevard,CHARONNE,Paris
3,passage,DRUINOT,Paris
10,cité,MARCADET,Paris
38,rue,QUINCAMPOIX,Paris
20,rue,CLAVEL,Paris
3,rue,CASCADES,Paris
126,avenue,VILLIERS,Paris
77,rue,DOUDEAUVILLE,Paris
140,rue,CARDINET,Paris
113,rue,SAINT-HONORÉ,Paris
9,impasse,GAUDELET,Paris
21,rue,LEBLANC,Paris
71,boulevard,SOULT,Paris
5,rue,SAUSSIER-LEROY,Paris
6,rue,SAINT-LAURENT,Paris
36,avenue,OBSERVATOIRE,Paris
17,rue,VERNEUIL,Paris
10,rue,PIERRE PICARD,Paris
9,cité,CONDORCET,Paris
2,avenue,SAXE,Paris
13,rue,LABORDE,Paris
30,rue,FÉCAMP,Paris
105,avenue,SAINT-MANDE,Paris
4,rue,VILLE L'ÉVÊQUE,Paris
9,rue,FEUILLANTINES,Paris
7,rue,LÉON COGNIET,Paris
4,villa,LETELLIER,Paris
8,rue,DAHOMEY,Paris
122,boulevard,RICHARD LENOIR,Paris
2,rue,SAINT-BLAISE,Paris
6,cité,GERMAIN PILON,Paris
57,rue,BERTHE,Paris
37,rue,MARTYRS,Paris
1,rue,CHANEZ,Paris
75,rue,LEMERCIER,Paris
24,rue,TURBIGO,Paris
10,passage,RAGUINOT,Paris
2,passage,CHAUSSON,Paris
4,place,DENFERT-ROCHEREAU,Paris
12,rue,SEVESTE,Paris
188,rue,CHATEAU DES RENTIERS,Paris
22,rue,FOSSES-ST-JACQUES,Paris
6,avenue,RUYSDAEL,Paris
7,passage,RONDONNEAUX,Paris
5,passage,DESCHAMPS,Paris
29,avenue,HOCHE,Paris
15,square,MESSINE,Paris
6,rue,CENSIER,Paris
5,rue,HERSCHEL,Paris
65,rue,RIQUET,Paris
21,rue,MIROMESNIL,Paris
3,place,HOTEL DE VILLE,Paris
129,boulevard,SAINT-GERMAIN,Paris
136,boulevard,HAUSSMANN,Paris
151,rue,SAINT-DENIS,Paris
17,rue,BROCHANT,Paris
53,rue,UNIVERSITÉ,Paris
65,rue,POISSONNIERS,Paris
32,passage,POISSONNIERS,Paris
14,rue,PAIX,Paris
1,rue,FRANÇOIS DE NEUFCHATEAU,Paris
22,rue,COURCELLES,Paris
12,rue,DUHESME,Paris
134,rue,DAMRÉMONT,Paris
137,rue,MONT-CENIS,Paris
11,villa,ERMITAGE,Paris
16,rue,ÉRARD,Paris
6,passage,MARCHÉ-ST-MARTIN,Paris
19,rue,RICHELIEU,Paris
12,rue,LÉO DELIBES,Paris
50,rue,ROCHER,Paris
32,boulevard,FLANDRIN,Paris
11,rue,MAZET,Paris
21,rue,FEYDEAU,Paris
104,boulevard,CHARONNE,Paris
27,rue,RIGOLES,Paris
69,quai,SEINE,Paris
31,rue,CHARLOT,Paris
180,avenue,ITALIE,Paris
3,rue,VIVIENNE,Paris
4,passage,ATLAS,Paris
65,rue,VIGNES,Paris
4,rue,COMMAILLE,Paris
32,rue,BOIS,Paris
38,rue,ARCHIVES,Paris
2,rue,PERDONNET,Paris
42,rue,SAINT-PAUL,Paris
13,rue,RAMUS,Paris
77,rue,BRILLAT-SAVARIN,Paris
24,rue,LA BOETIE,Paris
18,rue,GRENIER-ST-LAZARE,Paris
14,rue,SAINT-AMAND,Paris
30,rue,SAINT-GUILLAUME,Paris
8,rue,VERCINGÉTORIX,Paris
2,rue,CLAUDE BERNARD,Paris
1,rue,CHÉROY,Paris
14,rue,SAINTE-ANNE,Paris
29,rue,ÉTIENNE DOLET,Paris
11,rue,PÉLICAN,Paris
138,avenue,ITALIE,Paris
99,rue,MONGE,Paris
12,rue,MADRID,Paris
61,rue,GALILÉE,Paris
2,rue,THANN,Paris
2,rue,TAYLOR,Paris
32,rue,COURCELLES,Paris
98,rue,ABOUKIR,Paris
20,rue,BANQUE,Paris
30,rue,BIÈVRE,Paris
47,avenue,BOSQUET,Paris
5,rue,HÉLIOPOLIS,Paris
2,impasse,PEINTRES,Paris
53,rue,MOULIN-VERT,Paris
29,rue,CHAZELLES,Paris
55,rue,GRENELLE,Paris
129,rue,ROQUETTE,Paris
12,quai,GESVRES,Paris
43,rue,FER-A-MOULIN,Paris
10,rue,MORET,Paris
85,avenue,GAMBETTA,Paris
15,rue,SAINT-LAZARE,Paris
75,rue,PLANTES,Paris
14,place,COMMERCE,Paris
112,avenue,KLÉBER,Paris
20,rue,PRESSOIR,Paris
17,rue,PETIT PONT,Paris
73,boulevard,ITALIE,Paris
96,rue,VICTOIRE,Paris
21,rue,RENARD,Paris
16,cours,REINE,Paris
18,rue,LAPPE,Paris
62,rue,SAINTONGE,Paris
61,rue,AUTEUIL,Paris
8,rue,ABBÉ GRÉGOIRE,Paris
13,rue,BECCARIA,Paris
32,rue,TILSITT,Paris
28,quai,ORLÉANS,Paris
5,rue,PUTEAUX,Paris
58,rue,HAIES,Paris
21,rue,MONTEMPOIVRE,Paris
16,villa,REDAN,Paris
166,rue,BAGNOLET,Paris
16,rue,BALKANS,Paris
8,passage,OLIVIER DE SERRES,Paris
38,avenue,HOCHE,Paris
3,passage,TRINITÉ,Paris
32,boulevard,SAINT-GERMAIN,Paris
22,rue,NICOLE,Paris
66,rue,GAY-LUSSAC,Paris
34,rue,FEUTRIER,Paris
21,rue,BASSANO,Paris
22,rue,LEMERCIER,Paris
2,rue,DAUBIGNY,Paris
35,boulevard,BELLEVILLE,Paris
169,rue,MARCADET,Paris
62,quai,JEMMAPES,Paris
76,boulevard,ORNANO,Paris
9,rue,BELLOY,Paris
148,rue,AVRON,Paris
54,rue,MOULIN-VERT,Paris
17,rue,DESCARTES,Paris
16,place,VOSGES,Paris
2,place,ARMAND CARREL,Paris
112,rue,SAINT-MAUR,Paris
45,rue,JACOB,Paris
35,rue,SOLITAIRES,Paris
5,rue,BAILLY,Paris
149,boulevard,PEREIRE,Paris
10,rue,CORDERIE,Paris
19,boulevard,VAUGIRARD,Paris
1,rue,COUTELLERIE,Paris
36,rue,VANEAU,Paris
54,rue,MEUNIERS,Paris
45,rue,CHAPELLE,Paris
6,rue,CYGNE,Paris
27,impasse,MOULIN-VERT,Paris
5,avenue,LAUMIÈRE,Paris
25,rue,BOURG-TIBOURG,Paris
73,rue,ROME,Paris
11,rue,MOULIN DE LA POINTE,Paris
17,rue,OURS,Paris
7,rue,CHARTIÈRE,Paris
26,rue,AMANDIERS,Paris
3,rue,BRIQUETERIE,Paris
21,rue,BERGÈRE,Paris
54,rue,PYRÉNÉES,Paris
6,rue,MONTYON,Paris
6,hameau,BÉRANGER,Paris
1,rue,ÉBRE,Paris
57,rue,AVRON,Paris
14,rue,CIRQUE,Paris
52,rue,OBERKAMPF,Paris
9,impasse,SAXE,Paris
8,rue,DOCTEUR BLANCHE,Paris
3,rue,BAILLEUL,Paris
26,rue,PALESTRO,Paris
20,rue,TOUR DES DAMES,Paris
17,rue,REINE-BLANCHE,Paris
23,rue,LANTIEZ,Paris
16,rue,BISSON,Paris
15,rue,PICARDIE,Paris
10,rue,DUGOMMIER,Paris
24,rue,CASCADES,Paris
97,rue,CARDINET,Paris
38,rue,PY,Paris
10,rue,DESBORDES-VALMORE,Paris
20,passage,VIGNON,Paris
26,rue,RUISSEAU,Paris
6,rue,HAMELIN,Paris
50,rue,LABORDE,Paris
27,rue,EXPOSITION,Paris
215,boulevard,RASPAIL,Paris
2,rue,RÉGNAULT,Paris
32,rue,FESSART,Paris
42,rue,BERZÉLIUS,Paris
10,place,MALESHERBES,Paris
2,passage,DUCLOS,Paris
144,boulevard,PEREIRE,Paris
27,rue,DEUX-PONTS,Paris
78,rue et place,REUNION,Paris
15,rue,MONTAIGNE,Paris
43,rue,MYRHA,Paris
25,rue,LEBLANC,Paris
39,rue,TRAVERSIÈRE,Paris
56,rue,CHAROLAIS,Paris
2,rue,GUYOT,Paris
20,passage,CHARLES BERTHEAU,Paris
367,rue,PYRÉNÉES,Paris
14,rue,NOLLET,Paris
8,cité,TRÉVISE,Paris
98,rue,COURONNES,Paris
22,impasse,ROUSSIN,Paris
18,avenue,GABRIEL,Paris
2,rue,FROMENTIN,Paris
56,rue,VERCINGÉTORIX,Paris
61,rue,LABROUSTE,Paris
48,rue,FONTAINE-AU-ROI,Paris
18,rue,VÉRON,Paris
3,rue,BOUTAREL,Paris
34,rue,ERLANGER,Paris
10,impasse,LETORT,Paris
25,rue,SAINT-PAUL,Paris
5,rue,LEBOUIS,Paris
8,rue,TOURLAQUE,Paris
32,boulevard,SÉBASTOPOL,Paris
54,rue,OUEST,Paris
222,rue,RIVOLI,Paris
119,rue,SAINT-MARTIN,Paris
36,rue,BRUXELLES,Paris
7,rue,LYONNAIS,Paris
68,avenue,CLICHY,Paris
15,rue,NEUVE-POPINCOURT,Paris
45,boulevard,BRUNE,Paris
20,rue,MARBEAU,Paris
17,rue,LISBONNE,Paris
11,rue,BLONDEL,Paris
31,rue,CENSIER,Paris
21,rue,COURONNES,Paris
6,rue,VOLTA,Paris
2,rue,TROIS COURONNES,Paris
31,rue,GÉNÉRAL BRUNET,Paris
12,rue,PERNELLE,Paris
64,rue,ORTEAUX,Paris
14,passage,BESSIÈRES,Paris
7,rue,PERRONET,Paris
15,rue,BELZUNCE,Paris
31,rue,HAXO,Paris
2,rue,RAMUS,Paris
108,rue,CARDINET,Paris
35,rue,VIALA,Paris
13,rue,CASSETTE,Paris
47,rue,MONTPENSIER,Paris
20,rue,TOURTILLE,Paris
14,rue,VERRERIE,Paris
3,passage,MONTÉNÉGRO,Paris
41,rue,PROCESSION,Paris
164,rue,CHAMPIONNET,Paris
52,rue,RICHELIEU,Paris
56,rue,LOUIS BLANC,Paris
3,rue,ÉCOLE DE MÉDECINE,Paris
17,passage,VANVES,Paris
20,rue,MONCEY,Paris
58,rue,STENDHAL,Paris
57,rue,CHABROL,Paris
222,rue,SAINT-MARTIN,Paris
51,rue,BOURGOGNE,Paris
27,rue,LOUIS BRAILLE,Paris
12,villa,SAINT-MICHEL,Paris
5,rue,ORAN,Paris
32,rue,ÉRARD,Paris
13,rue,LA MICHODIÈRE,Paris
5,rue,ANDROUET,Paris
14,rue,LINOIS,Paris
90,rue,TOMBE-ISSOIRE,Paris
64,rue,BLANCHE,Paris
82,rue,VARENNE,Paris
197,rue,CRIMÉE,Paris
101,rue,MADEMOISELLE,Paris
69,rue,VERRERIE,Paris
52,rue,DAUPHINE,Paris
9,rue,CRIMÉE,Paris
60,rue,LA BOETIE,Paris
17,rue,GOUTTE D'OR,Paris
37,rue,VERTBOIS,Paris
20,rue,HARPE,Paris
21,rue,SAINT-NICOLAS,Paris
2,rue,CAMBON,Paris
4,rue,LEVERT,Paris
9,avenue,LA MOTTE-PICQUET,Paris
19,rue,HARPE,Paris
14,passage,MASLIER,Paris
9,rue,TERNAUX,Paris
221,rue,CROIX-NIVERT,Paris
80,rue,BEAUBOURG,Paris
80,boulevard,KELLERMANN,Paris
49,rue,MOULIN-VERT,Paris
5,rue,FLEURUS,Paris
38,rue,MOSCOU,Paris
17,rue,JEAN NICOT,Paris
86,rue,GRAVILLIERS,Paris
3,rue,RÉALE,Paris
1,rue,BOCHARD DE SARON,Paris
19,rue,CHATEAUBRIAND,Paris
15,rue,MALTE,Paris
93,rue,SEDAINE,Paris
16,rue,RIVOLI,Paris
6,place,IÉNA,Paris
7,rue,NAVIER,Paris
22,rue,ÉPINETTES,Paris
7,rue,BAYEN,Paris
8,rue,GLUCK,Paris
34,rue,FAUBOURG St-JACQUES,Paris
11,rue,CONSERVATOIRE,Paris
309,rue,CHARENTON,Paris
58,rue,PATAY,Paris
2,rue,ABEL RABAUD,Paris
128,boulevard,GRENELLE,Paris
23,boulevard,MONTPARNASSE,Paris
1,place,FONTENOY,Paris
35,rue,POISSONNIÈRE,Paris
2,rue,BOUCHARDON,Paris
9,rue,FABRE d'ÉGLANTINE,Paris
22,rue,TRONCHET,Paris
126,rue,BOLIVAR,Paris
2,rue,GRANDE-CHAUMIÈRE,Paris
1,rue,GUADELOUPE,Paris
9,rue,ANGÉLIQUE COMPOINT,Paris
71,rue,PHILIPPE DE GIRARD,Paris
10,rue,CHALIGNY,Paris
151,rue,SAINT-JACQUES,Paris
5,rue,CLAPEYRON,Paris
1,passage,RAIMBAUT,Paris
34,rue,DAMES,Paris
16,rue,VOUTE,Paris
13,rue,JACQUES KABLÉ,Paris
32,rue,EXPOSITION,Paris
4,place,ITALIE,Paris
33,avenue,VERSAILLES,Paris
110,rue,MONGE,Paris
8,rue,JACQUIER,Paris
38,passage,CHOISEUL,Paris
102,rue,CHEMIN-VERT,Paris
52,rue,BOURSAULT,Paris
161,rue,PYRÉNÉES,Paris
43,rue,ARBRE-SEC,Paris
3,rue,THANN,Paris
40,rue,VITRUVE,Paris
60,rue,MALTE,Paris
1,rue,CLEF,Paris
35,rue,PIAT,Paris
45,boulevard,HENRI IV,Paris
13,rue,GRENIER-ST-LAZARE,Paris
9,cité,VÉRON,Paris
34,rue,BREY,Paris
27,boulevard,BONNE-NOUVELLE,Paris
22,rue,POISSONNIERS,Paris
8,rue,PALESTRO,Paris
168,boulevard,VOLTAIRE,Paris
12,rue,DESCOMBES,Paris
18,rue,DUBAN,Paris
45,boulevard,BEAUSÉJOUR,Paris
24,passage,MASLIER,Paris
31,rue,BELLECHASSE,Paris
3,rue,BOURSAULT,Paris
11,rue,VALENCE,Paris
9,rue,BIZET,Paris
3,rue,LYANNES,Paris
4,rue,PAS DE LA MULE,Paris
38,rue,CLER,Paris
92,rue,LEIBNITZ,Paris
63,rue,LABROUSTE,Paris
32,rue,MÉNILMONTANT,Paris
11,avenue,MAINE,Paris
11,rue,MOULIN DES PRÉS,Paris
7,rue,EDME GUILLOUT,Paris
83,boulevard,BESSIÈRES,Paris
19,rue,LE REGRATTIER,Paris
197,boulevard,SAINT-GERMAIN,Paris
6,rue,LA FEUILLADE,Paris
30,rue,RACINE,Paris
31,rue,ANNELETS,Paris
7,villa,SCHEFFER,Paris
95,rue,POTEAU,Paris
150,boulevard,MÉNILMONTANT,Paris
22,passage,AUSTERLITZ,Paris
95,boulevard,MAGENTA,Paris
32,rue,GRENELLE,Paris
21,rue,BRÉZIN,Paris
6,rue,RENARD,Paris
5,rue,BIENFAISANCE,Paris
58,avenue,GOBELINS,Paris
107,avenue,CHOISY,Paris
33,rue,JEAN GOUJON,Paris
2,impasse,FESSART,Paris
45,rue,BAC,Paris
26,rue,CHAPON,Paris
76,rue,THÉATRE,Paris
87,rue,POUCHET,Paris
2,quai,LOIRE,Paris
310,rue,VAUGIRARD,Paris
114,rue,COMPANS,Paris
58,boulevard,LA TOUR-MAUBOURG,Paris
32,avenue,BOSQUET,Paris
8,rue,CANADA,Paris
25,rue,CHAUSSÉE D'ANTIN,Paris
107,rue,GLACIÈRE,Paris
3,passage,MONTGALLET,Paris
40,rue,GINOUX,Paris
45,rue,CROZATIER,Paris
125,boulevard,SÉBASTOPOL,Paris
25,rue,BOURSAULT,Paris
65,rue,AMSTERDAM,Paris
32,rue,GAUTHEY,Paris
6,rue,BASFROI,Paris
74,rue,ALÉSIA,Paris
1,rue,ARBALETE,Paris
2,rue,BALKANS,Paris
5,rue,ÉTIENNE MARCEL,Paris
179,avenue,VICTOR-HUGO,Paris
27,rue,MESLAY,Paris
13,rue,SAMSON,Paris
15,rue,CELS,Paris
1,rue,JOUY,Paris
217,boulevard,SAINT-GERMAIN,Paris
192,rue,SAINT-MAUR,Paris
6,rue,RÉGIS,Paris
2,rue,SAINTE-BEUVE,Paris
46,rue,BIENFAISANCE,Paris
10,impasse,GUELMA,Paris
12,rue,MOULINET,Paris
17,rue,LA TRÉMOILLE,Paris
8,cité,LEMIÈRE,Paris
56,rue,CHAPELLE,Paris
20,villa,PROGRÈS,Paris
12,rue,JAUCOURT,Paris
40,boulevard,DIDEROT,Paris
19,rue,DAREAU,Paris
43,rue,FONTAINE,Paris
20,passage,REUSS,Paris
7,rue,GODEFROY-CAVAIGNAC,Paris
12,rue,SAINT-QUENTIN,Paris
74,boulevard,MASSÉNA,Paris
41,rue,ERLANGER,Paris
85,rue,DULONG,Paris
59,rue,PETITES-ÉCURIES,Paris
46,rue,RAMUS,Paris
17,rue,OUEST,Paris
12,rue,BEAUX-ARTS,Paris
89,avenue,GAMBETTA,Paris
42,rue,HALLÉ,Paris
16,rue,GEOFFROY L'ANGEVIN,Paris
38,rue,CHAUSSÉE D'ANTIN,Paris
12,rue,MINIMES,Paris
